Day,Subtype,# Alerts
"Jan 26, 2023",HAZARD_ON_ROAD_POT_HOLE,90
"Jan 26, 2023",JAM_STAND_STILL_TRAFFIC,499
"Jan 26, 2023",ACCIDENT_MINOR,80
"Jan 26, 2023",JAM_HEAVY_TRAFFIC,779
"Jan 26, 2023",JAM_MODERATE_TRAFFIC,318
"Jan 26, 2023",HAZARD_ON_ROAD_OBJECT,35
"Jan 27, 2023",,273
"Jan 27, 2023",HAZARD_ON_ROAD_CONSTRUCTION,236
"Jan 27, 2023",HAZARD_ON_SHOULDER_CAR_STOPPED,232
"Jan 27, 2023",ACCIDENT_MINOR,60
"Jan 27, 2023",JAM_MODERATE_TRAFFIC,343
"Jan 27, 2023",JAM_HEAVY_TRAFFIC,751
"Jan 27, 2023",HAZARD_ON_ROAD_POT_HOLE,100
"Jan 27, 2023",HAZARD_ON_ROAD_OBJECT,37
"Jan 27, 2023",JAM_STAND_STILL_TRAFFIC,518
"Jan 27, 2023",HAZARD_ON_ROAD_CAR_STOPPED,263
"Jan 28, 2023",HAZARD_ON_ROAD_CONSTRUCTION,93
"Jan 28, 2023",HAZARD_ON_SHOULDER_CAR_STOPPED,155
"Jan 28, 2023",HAZARD_ON_ROAD_CAR_STOPPED,172
"Jan 28, 2023",JAM_MODERATE_TRAFFIC,78
"Jan 28, 2023",HAZARD_ON_ROAD_POT_HOLE,50
"Jan 28, 2023",JAM_STAND_STILL_TRAFFIC,88
"Jan 28, 2023",,138
"Jan 28, 2023",ACCIDENT_MINOR,42
"Jan 28, 2023",JAM_HEAVY_TRAFFIC,123
"Jan 28, 2023",HAZARD_ON_ROAD_OBJECT,27
"Jan 29, 2023",JAM_HEAVY_TRAFFIC,85
"Jan 29, 2023",HAZARD_ON_ROAD_CAR_STOPPED,80
"Jan 29, 2023",ACCIDENT_MINOR,34
"Jan 29, 2023",HAZARD_ON_ROAD_CONSTRUCTION,39
"Jan 29, 2023",,100
"Jan 29, 2023",HAZARD_ON_SHOULDER_CAR_STOPPED,113
"Jan 29, 2023",JAM_MODERATE_TRAFFIC,54
"Jan 29, 2023",HAZARD_ON_ROAD_OBJECT,21
"Jan 29, 2023",HAZARD_ON_ROAD_POT_HOLE,77
"Jan 29, 2023",JAM_STAND_STILL_TRAFFIC,58
"Jan 30, 2023",,254
"Jan 30, 2023",JAM_STAND_STILL_TRAFFIC,497
"Jan 30, 2023",JAM_HEAVY_TRAFFIC,829
"Jan 30, 2023",HAZARD_ON_ROAD_CAR_STOPPED,305
"Jan 30, 2023",HAZARD_ON_ROAD_POT_HOLE,96
"Jan 30, 2023",JAM_MODERATE_TRAFFIC,284
"Jan 30, 2023",ACCIDENT_MINOR,64
"Jan 30, 2023",HAZARD_ON_ROAD_OBJECT,25
"Jan 30, 2023",HAZARD_ON_ROAD_CONSTRUCTION,218
"Jan 30, 2023",HAZARD_ON_SHOULDER_CAR_STOPPED,146
"Jan 31, 2023",,272
"Jan 31, 2023",JAM_HEAVY_TRAFFIC,1062
"Jan 31, 2023",JAM_MODERATE_TRAFFIC,352
"Jan 31, 2023",HAZARD_ON_ROAD_OBJECT,27
"Jan 31, 2023",HAZARD_ON_ROAD_POT_HOLE,93
"Jan 31, 2023",JAM_STAND_STILL_TRAFFIC,659
"Jan 31, 2023",HAZARD_ON_ROAD_CAR_STOPPED,305
"Jan 31, 2023",HAZARD_ON_ROAD_CONSTRUCTION,251
"Jan 31, 2023",HAZARD_ON_SHOULDER_CAR_STOPPED,180
"Jan 31, 2023",ACCIDENT_MINOR,67
